HOUSEID,VARSTRAT,WTHHFIN,DRVRCNT,CDIVMSAR,CENSUS_D,CENSUS_R,HH_HISP,HH_RACE,HHFAMINC,HHRELATD,HHRESP,HHSIZE,HHSTATE,HHSTFIPS,HHVEHCNT,HOMEOWN,HOMETYPE,MSACAT,MSASIZE,NUMADLT,RAIL,RESP_CNT,SCRESP,TRAVDAY,URBAN,URBANSIZE,URBRUR,WRKCOUNT,TDAYDATE,FLAG100,LIF_CYC,CNTTDHH,HBHUR,HTRESDN,HTHTNRNT,HTPPOPDN,HTEEMPDN,HBRESDN,HBHTNRNT,HBPPOPDN,HH_CBSA,HHC_MSA
21189795,78,573.2196232,1,92,09,04,02,01,09,-1,01,1,CA,06,1,02,03,02,04,1,02,1,01,04,01,04,01,1,200811,01,01,3,U,7000,60,17000,5000,7000,70,17000,41740,7320
21189937,34,435.06814361,2,22,02,01,02,01,16,-1,01,2,NY,36,3,01,01,02,04,2,02,2,-1,04,01,03,01,0,200810,01,10,7,S,750,5,1500,3000,300,5,1500,40380,6840
21190175,8,1961.296231,2,51,05,03,02,01,-7,-1,01,2,GA,13,2,01,01,01,05,2,01,1,-1,07,01,05,01,1,200902,02,02,2,TC,300,5,750,150,300,5,750,12060,0520
21191060,26,100.26391104,2,72,07,03,02,01,08,-1,01,2,TX,48,2,01,01,02,05,2,02,2,-1,03,01,04,01,0,200810,01,10,8,C,1500,30,3000,1500,1500,0,7000,19100,1922
21191444,24,274.95704817,0,92,09,04,01,07,-8,-1,01,1,CA,06,0,02,03,02,04,1,02,1,01,03,01,04,01,0,200806,01,01,1,U,3000,60,17000,1500,7000,80,17000,41740,7320
21191677,6,179.77323437,0,54,05,03,02,02,02,-1,01,1,GA,13,0,02,01,04,06,1,02,1,01,03,04,06,02,0,200901,01,09,2,TC,50,20,50,25,50,20,300,XXXXX,-1
21192526,95,67.862246577,2,73,07,03,02,01,18,-1,01,2,TX,48,2,01,01,03,01,2,02,2,-1,05,01,01,01,1,200807,01,02,11,C,3000,70,7000,1500,1500,40,3000,XXXXX,XXXX
21192580,87,172.79503378,2,91,09,04,02,01,06,-1,01,2,CA,06,1,01,01,01,05,2,01,2,-1,04,04,06,02,1,200806,01,10,2,TC,50,30,50,25,50,40,50,XXXXX,7362
21192759,15,1979.6517699,3,43,04,02,02,01,12,-1,01,5,ND,38,4,01,01,03,01,2,02,3,-1,06,01,01,01,1,200805,01,04,21,S,750,30,1500,750,300,30,1500,XXXXX,XXXX
21193336,79,487.58667574,2,91,09,04,02,02,06,-1,01,2,CA,06,2,01,01,01,05,2,01,1,-1,03,01,05,01,0,200809,02,10,7,U,3000,40,17000,750,3000,40,7000,31100,4472
21194070,57,315.88778347,2,74,07,03,02,01,14,-1,01,3,TX,48,2,01,04,04,06,3,02,3,-1,01,02,06,01,1,200812,01,10,9,TC,50,20,300,25,50,20,300,XXXXX,-1
21194397,87,963.48570189,1,91,09,04,02,01,15,-1,01,1,CA,06,1,01,01,01,05,1,01,1,01,07,01,05,01,1,200810,01,09,6,U,17000,60,30000,3000,17000,50,30000,41860,7362
21194557,93,1229.4885962,3,72,07,03,01,07,14,-1,01,5,TX,48,4,01,01,02,04,3,02,4,-1,04,01,04,01,2,200901,02,04,18,S,3000,40,7000,3000,3000,5,7000,41700,7240
21194650,22,155.19636894,1,54,05,03,02,01,05,-1,01,1,VA,51,1,02,03,04,06,1,02,1,01,06,02,06,01,1,200807,01,01,0,TC,300,40,300,150,50,30,300,XXXXX,-1
21195068,17,560.8007671,1,21,02,01,02,01,17,-1,01,2,NY,36,0,02,03,01,05,2,01,1,-1,06,01,05,01,1,200808,02,02,8,U,30000,95,30000,5000,30000,95,30000,35620,5602
21195170,48,246.78987971,2,33,03,02,02,01,04,-1,01,2,IN,18,2,01,01,03,02,2,02,2,-1,06,01,02,01,0,200804,01,10,10,TC,750,5,1500,350,750,0,1500,XXXXX,XXXX
21195545,29,241.82328171,2,72,07,03,02,01,17,-1,01,3,TX,48,2,01,01,02,05,2,02,2,-1,05,01,04,01,1,200811,01,04,6,C,7000,90,17000,750,7000,90,17000,19100,1922
21195611,87,850.37853579,1,72,07,03,02,02,-7,-1,01,1,TX,48,1,01,01,02,05,1,02,1,01,04,02,06,01,1,200808,01,01,1,C,1500,30,7000,150,1500,20,7000,19100,1922
21195808,22,423.47820733,1,72,07,03,01,01,02,-1,01,1,TX,48,1,01,01,02,05,1,02,1,01,05,01,04,01,0,200902,01,09,7,U,3000,30,7000,1500,3000,30,7000,19100,1922
21196207,62,10862.525612,1,21,02,01,02,01,06,-1,01,1,PA,42,1,01,01,01,05,1,01,1,01,04,01,01,01,1,200806,01,01,5,TC,300,5,750,150,300,5,750,37980,6162
21196609,33,1372.9184832,3,63,06,03,02,06,07,-1,01,4,TN,47,4,01,01,03,01,4,02,2,-1,07,01,01,01,1,200811,02,10,7,TC,750,40,1500,150,300,30,750,XXXXX,XXXX
21196663,65,848.88745628,2,64,06,03,02,01,09,-1,01,2,TN,47,3,01,01,04,06,2,02,2,-1,06,04,06,02,2,200806,01,02,18,TC,50,20,50,25,50,20,50,XXXXX,-1
21196814,78,1423.4446543,2,51,05,03,02,01,-7,-1,01,2,DC,11,1,01,03,01,05,2,01,2,-1,05,01,05,01,2,200811,01,02,9,U,17000,60,17000,5000,17000,50,17000,47900,8872
21197026,15,79.976353529,2,21,02,01,02,01,18,-1,01,4,NY,36,4,01,01,01,05,2,01,4,-1,05,01,02,01,2,200901,01,04,10,TC,300,5,300,25,300,5,750,XXXXX,5602
21197530,96,406.9107293,0,91,09,04,02,01,-7,-1,01,1,CA,06,1,01,01,01,05,1,01,1,01,06,01,01,01,0,200804,01,09,0,C,1500,5,7000,150,1500,5,3000,XXXXX,4472
21198265,99,41.490206192,1,23,02,01,02,01,06,-1,01,1,NY,36,1,01,01,03,03,1,02,1,01,07,01,01,01,0,200812,01,09,2,TC,300,20,750,750,1500,5,3000,XXXXX,XXXX
21198489,99,162.76764321,1,53,05,03,02,01,12,-1,01,1,SC,45,3,01,01,03,03,1,02,1,01,01,01,01,01,1,200810,01,01,2,TC,750,30,1500,1500,300,5,1500,XXXXX,XXXX
21198537,97,847.64621597,2,51,05,03,02,01,16,-1,01,2,VA,51,2,01,01,01,05,2,01,1,-1,06,01,05,01,1,200903,02,02,6,S,750,5,1500,350,300,0,1500,47900,8872
21198685,2,638.12430426,1,83,08,04,02,01,08,-1,01,1,ID,16,1,01,01,03,02,1,02,1,01,06,01,02,01,0,200812,01,09,0,S,300,40,750,750,750,20,1500,XXXXX,XXXX
21199075,99,372.73104202,1,51,05,03,02,01,10,-1,01,1,FL,12,1,02,02,01,05,1,01,1,01,01,01,05,01,0,200901,01,09,0,C,3000,30,7000,1500,3000,20,7000,33100,4992
21199196,66,209.09947851,2,74,07,03,02,01,05,-1,01,2,TX,48,3,01,01,04,06,2,02,2,-1,05,04,06,02,1,200902,01,10,8,TC,50,30,50,25,50,50,50,XXXXX,-1
21199262,81,86.915988084,1,92,09,04,02,01,18,-1,01,3,CA,06,1,01,01,02,04,1,02,3,-1,02,01,04,01,1,200806,01,05,7,S,1500,5,3000,350,750,5,3000,41740,7320
21199301,98,1459.0934327,2,92,09,04,02,01,-7,-1,01,2,WA,53,1,01,01,02,05,2,02,2,-1,03,04,06,02,0,200812,01,10,2,TC,300,5,300,75,300,5,300,XXXXX,7602
21199383,59,90.539616939,2,21,02,01,02,01,15,-1,01,6,NY,36,3,02,01,01,05,2,01,6,-1,02,01,05,01,3,200904,01,06,36,TC,300,5,750,75,3000,5,7000,35620,5602
21199477,73,207.96967144,2,74,07,03,02,01,12,-1,01,2,TX,48,2,01,01,04,06,2,02,2,-1,04,04,06,02,1,200902,01,10,13,TC,300,20,300,25,300,20,300,XXXXX,-1
21199703,91,156.97867345,3,53,05,03,02,02,13,-1,01,4,VA,51,4,01,01,03,03,2,02,1,-1,03,01,03,01,1,200812,02,08,2,TC,750,20,3000,750,750,20,1500,40060,XXXX
21200382,89,2306.5057435,3,82,08,04,02,01,18,-1,01,6,UT,49,3,01,01,02,04,3,02,5,-1,05,01,02,01,2,200903,02,06,16,C,1500,5,7000,150,1500,5,7000,XXXXX,7160
21200627,40,284.59705986,2,53,05,03,02,01,-7,-1,01,3,GA,13,4,01,01,03,02,2,02,3,-1,01,04,06,02,0,200812,01,06,6,TC,50,20,50,25,50,20,50,XXXXX,XXXX
21201222,22,36.956178311,2,43,04,02,02,01,18,-1,01,2,SD,46,3,01,01,03,01,2,02,1,-1,02,04,06,02,1,200805,02,02,9,TC,50,20,300,75,300,30,300,XXXXX,XXXX
21202014,7,49.678691778,2,54,05,03,02,01,18,-1,01,2,SC,45,2,01,01,04,06,2,02,2,-1,01,02,06,01,0,200805,01,10,10,TC,750,5,1500,750,750,5,1500,XXXXX,-1
21202126,72,86.531122481,2,53,05,03,02,01,15,-1,01,2,VA,51,4,01,01,03,01,2,02,2,-1,06,01,01,01,1,200805,01,02,18,TC,300,5,750,150,300,0,1500,XXXXX,XXXX
21202603,44,99.295785432,2,53,05,03,02,01,18,-1,01,2,VA,51,2,01,01,03,03,2,02,2,-1,06,01,03,01,2,200901,01,02,10,S,750,20,1500,750,750,5,3000,40060,XXXX
21202667,42,62.716159109,2,72,07,03,02,01,06,-1,01,2,TX,48,2,01,01,02,04,2,02,2,-1,02,02,06,01,0,200901,01,10,4,TC,1500,40,3000,750,1500,20,7000,12420,0640
21202779,8,920.89170776,2,53,05,03,02,05,17,-1,01,3,FL,12,2,01,01,03,03,3,02,2,-1,04,04,06,02,2,200809,02,08,4,TC,750,5,750,750,300,5,750,XXXXX,XXXX
21202911,92,4635.153498,2,51,05,03,02,02,05,-1,01,2,GA,13,2,02,03,01,05,2,01,1,-1,07,01,05,01,0,200811,02,10,1,S,750,5,1500,750,750,0,1500,12060,0520
21203235,11,843.52360385,1,32,03,02,02,01,04,-1,01,1,IN,18,1,02,03,02,04,1,02,1,01,01,01,04,01,0,200809,01,09,0,S,1500,50,3000,350,300,30,750,26900,3480
21203495,91,98.370805969,2,23,02,01,02,01,08,-1,01,3,NY,36,1,01,01,03,03,1,02,3,-1,06,01,02,01,0,200904,01,05,18,TC,300,20,1500,350,300,0,1500,XXXXX,XXXX
21203637,67,98.088837171,2,54,05,03,02,01,10,-1,01,2,GA,13,2,01,04,04,06,2,02,2,-1,02,04,06,02,0,200807,01,10,10,TC,50,20,50,25,50,20,50,XXXXX,-1
21203703,65,309.89522683,2,52,05,03,02,01,17,-1,01,3,FL,12,2,01,01,02,04,2,02,3,-1,03,01,03,01,2,200901,01,06,8,S,750,5,3000,1500,1500,20,3000,27260,3600
21203927,1,108.83371309,2,53,05,03,02,01,16,-1,01,2,VA,51,2,01,01,03,03,2,02,2,-1,02,01,03,01,2,200810,01,02,10,S,750,0,3000,350,750,0,3000,40060,XXXX
21205024,84,68.214678354,2,72,07,03,02,01,05,-1,01,3,TX,48,2,01,01,02,05,3,02,3,-1,02,01,04,01,0,200811,01,10,6,C,1500,20,3000,1500,1500,40,7000,19100,1922
21205088,75,355.61955217,2,91,09,04,02,01,08,-1,01,2,CA,06,2,01,01,01,05,2,01,2,-1,04,01,05,01,0,200901,01,10,6,S,1500,20,7000,350,3000,30,7000,41860,7362
21205136,20,77.526685124,1,72,07,03,02,01,08,-1,01,2,TX,48,2,01,01,02,05,2,02,2,-1,04,01,04,01,0,200904,01,10,2,C,750,40,3000,3000,1500,30,7000,19100,1922
21206638,59,17.268248657,1,53,05,03,02,01,04,-1,01,1,VA,51,1,01,01,03,01,1,02,1,01,01,04,06,02,0,200808,01,09,7,TC,50,30,50,75,300,40,300,XXXXX,XXXX
21206973,21,35.585826211,2,21,02,01,02,01,18,-1,01,2,NY,36,1,01,01,01,05,2,01,2,-1,02,01,05,01,0,200809,01,10,7,S,750,5,1500,750,1500,5,3000,35620,5602
21207082,46,139.4416075,2,72,07,03,02,01,18,-1,01,2,TX,48,2,01,01,02,05,2,02,2,-1,02,04,06,02,0,200805,01,10,4,S,750,60,750,750,300,0,300,26420,3362
21208155,58,291.92119142,2,92,09,04,02,01,10,-1,01,4,CA,06,1,02,02,02,04,2,02,1,-1,02,01,04,01,1,200810,02,06,7,C,7000,60,7000,5000,3000,60,7000,41740,7320
21208306,8,84.166732016,2,53,05,03,02,01,17,-1,01,2,GA,13,2,01,01,03,02,2,02,2,-1,04,04,06,02,0,200806,01,10,14,TC,300,0,300,25,50,0,300,XXXXX,XXXX
21208379,53,480.7594035,2,92,09,04,02,01,12,-1,01,3,CA,06,2,01,01,02,04,2,02,3,-1,05,01,04,01,2,200811,01,06,11,S,1500,30,7000,1500,1500,5,3000,40900,6922
21208397,2,197.82994479,2,21,02,01,01,01,04,-1,01,2,NY,36,2,01,02,01,05,2,01,2,-1,03,01,05,01,1,200805,01,10,12,S,300,30,750,350,300,40,300,35620,5602
21208481,77,346.2548768,2,33,03,02,02,01,16,-1,01,2,IN,18,2,01,01,03,01,2,02,2,-1,07,01,01,01,1,200809,01,02,9,S,750,20,1500,750,300,0,1500,XXXXX,XXXX
21208557,26,285.50526283,1,53,05,03,02,02,02,-1,01,2,VA,51,1,01,01,03,03,2,02,2,-1,05,01,03,01,1,200805,01,10,7,S,3000,5,7000,3000,3000,5,3000,40060,XXXX
21208799,50,269.59357508,2,52,05,03,02,01,17,-1,01,6,NC,37,2,01,01,02,04,2,02,5,-1,02,01,02,01,1,200805,01,04,8,TC,50,5,300,25,300,5,750,XXXXX,3120
21208865,6,143.63252406,1,52,05,03,02,02,-7,-1,01,1,NC,37,2,02,03,02,04,1,02,1,01,06,01,01,01,0,200902,01,09,2,C,3000,80,7000,3000,3000,70,7000,XXXXX,3120
21208892,72,31.044406181,1,54,05,03,02,01,06,-1,01,2,VA,51,2,01,02,04,06,2,02,2,-1,06,04,06,02,0,200804,01,10,8,TC,300,20,300,350,50,5,300,XXXXX,-1
21209312,88,14.203741124,1,83,08,04,02,01,18,-1,01,1,AZ,04,3,01,01,03,03,1,02,1,01,04,01,03,01,1,200810,01,01,0,S,300,20,750,750,750,5,1500,XXXXX,XXXX
21209590,85,97.984148584,2,92,09,04,02,01,18,-1,01,2,CA,06,2,01,01,02,04,2,02,2,-1,04,04,06,02,2,200811,01,02,6,TC,50,5,50,25,50,30,50,41740,7320
21209705,60,478.72130924,2,72,07,03,02,02,10,-1,01,4,TX,48,1,01,01,02,05,1,02,4,-1,05,04,06,02,1,200811,01,05,10,S,300,5,1500,150,750,5,3000,19100,1922
21210215,19,562.49892257,2,51,05,03,02,01,14,-1,01,2,GA,13,3,01,01,01,05,2,01,2,-1,03,01,05,01,2,200901,01,02,7,S,750,5,1500,150,750,5,1500,12060,0520
21210532,54,25.385854548,1,82,08,04,02,01,05,-1,01,1,AZ,04,1,01,01,02,05,1,02,1,01,07,01,01,01,0,200810,01,09,9,S,750,5,1500,750,750,0,1500,38060,6200
21210822,13,1743.9077219,2,52,05,03,02,01,12,-1,01,3,NC,37,2,01,01,02,04,2,02,2,-1,01,04,06,02,2,200809,01,04,8,TC,50,20,300,25,50,20,300,XXXXX,1520
21211203,87,36.130599177,2,82,08,04,02,01,10,-1,01,2,AZ,04,2,01,02,02,05,2,02,2,-1,07,01,04,01,0,200811,01,10,14,U,3000,5,7000,750,3000,5,7000,38060,6200
21212152,75,31.012627826,2,23,02,01,02,01,06,-1,01,2,NY,36,3,01,01,03,01,2,02,1,-1,06,04,06,02,0,200810,02,10,5,TC,50,5,50,25,50,20,50,XXXXX,XXXX
21212312,44,185.78229332,2,72,07,03,02,01,10,-1,01,2,TX,48,2,01,01,02,05,2,02,2,-1,01,01,04,01,0,200811,01,10,8,S,1500,5,3000,1500,750,5,3000,19100,1922
21213364,58,10291.124817,2,21,02,01,02,01,17,-1,01,4,NY,36,1,02,03,01,05,2,01,2,-1,03,01,05,01,1,200805,01,04,14,U,17000,80,30000,5000,30000,95,30000,35620,5602
21213515,21,78.903387767,2,54,05,03,02,01,05,-1,01,2,NC,37,2,01,01,04,06,2,02,2,-1,03,02,06,01,0,200810,01,10,10,TC,300,20,750,350,300,30,300,XXXXX,-1
21213645,42,98.770394852,2,52,05,03,02,01,17,-1,01,2,VA,51,3,01,01,02,04,2,02,2,-1,03,01,04,01,1,200807,01,02,8,S,750,5,1500,25,300,5,1500,47260,5720
21213690,32,590.54769691,2,21,02,01,02,01,16,-1,01,2,NJ,34,1,01,02,01,05,2,01,2,-1,01,01,05,01,0,200808,01,10,6,C,1500,0,1500,750,3000,0,3000,35620,5602
21213962,77,887.29800556,2,63,06,03,02,01,08,-1,01,2,AL,01,2,02,03,03,02,2,02,2,-1,04,01,02,01,1,200901,01,02,6,C,750,50,1500,750,1500,70,3000,XXXXX,XXXX
21214017,49,3444.9010175,1,21,02,01,02,01,14,-1,01,1,NJ,34,1,01,01,01,05,1,01,1,01,04,01,05,01,0,200812,01,09,1,S,300,5,750,350,300,0,750,37980,6162
21214398,75,256.03656145,3,54,05,03,02,01,06,-1,01,3,NC,37,3,01,01,04,06,3,02,3,-1,07,04,06,02,1,200809,01,10,8,TC,300,30,300,150,50,20,300,XXXXX,-1
21214446,99,133.89770193,3,24,02,01,02,01,11,-1,01,3,NY,36,3,01,01,04,06,2,02,2,-1,04,02,06,01,1,200809,01,08,6,TC,300,20,300,75,300,20,300,XXXXX,-1
21214763,25,36.842650753,2,53,05,03,02,01,06,-1,01,2,SC,45,2,01,01,03,03,2,02,2,-1,06,04,06,02,1,200806,01,10,10,TC,300,20,750,1500,300,40,750,XXXXX,XXXX
21214932,81,40.632650446,1,82,08,04,02,01,09,-1,01,1,AZ,04,1,01,04,02,05,1,02,1,01,03,01,04,01,0,200811,01,09,7,C,3000,40,7000,1500,3000,20,7000,38060,6200
21215117,76,7298.4020762,2,73,07,03,02,03,18,-1,01,3,OK,40,2,01,01,03,03,2,02,1,-1,05,01,03,01,1,200903,02,04,1,S,1500,40,3000,750,1500,40,3000,XXXXX,XXXX
21215340,37,100.90274592,2,54,05,03,02,01,16,-1,01,2,NC,37,4,01,01,04,06,2,02,2,-1,07,04,06,02,1,200808,01,02,11,TC,50,20,300,25,50,20,300,XXXXX,-1
21215760,74,108.38609333,0,73,07,03,02,01,03,-1,01,2,TX,48,0,01,01,03,01,2,02,2,-1,03,01,01,01,0,200805,01,10,1,C,3000,30,7000,3000,1500,5,7000,XXXXX,XXXX
21215984,58,1434.0110579,2,72,07,03,02,02,17,-1,01,3,TX,48,3,02,01,02,05,2,02,3,-1,02,01,04,01,2,200812,01,06,10,C,1500,20,7000,1500,1500,20,7000,26420,3362
21217755,3,144.63986631,3,53,05,03,02,01,05,-1,01,4,SC,45,2,01,04,03,03,3,02,4,-1,05,04,06,02,2,200811,01,06,8,TC,50,20,300,25,300,20,300,XXXXX,XXXX
21217821,59,851.51294105,2,73,07,03,01,01,04,-1,01,5,TX,48,2,01,01,03,02,2,02,5,-1,06,01,01,01,2,200806,01,06,16,TC,300,40,750,150,300,5,750,XXXXX,XXXX
21218097,54,146.27897229,2,52,05,03,02,01,18,-1,01,2,FL,12,2,01,03,02,04,2,02,2,-1,03,01,04,01,0,200809,01,10,9,S,750,70,1500,1500,750,70,1500,45300,8280
21218163,99,514.6415124,2,91,09,04,02,01,18,-1,01,4,CA,06,3,01,01,01,05,2,01,3,-1,02,01,04,01,2,200810,01,04,11,U,7000,40,17000,750,3000,20,17000,41940,7362
21218220,84,648.95082616,2,91,09,04,02,01,18,-1,01,5,CA,06,2,01,01,01,05,2,01,2,-1,07,01,05,01,1,200901,02,04,15,C,3000,50,7000,3000,3000,50,7000,31100,4472
21219076,79,237.45904629,2,91,09,04,02,01,14,-1,01,2,CA,06,5,01,01,01,05,2,01,2,-1,01,01,05,01,0,200808,01,10,4,S,750,5,3000,750,300,5,1500,31100,4472
21219302,69,338.35022181,1,92,09,04,02,01,-8,-1,01,1,CA,06,1,01,01,02,04,1,02,1,01,05,04,06,02,0,200811,01,09,0,S,3000,5,3000,150,1500,0,3000,40900,6922
21220054,85,275.48167753,2,52,05,03,02,01,18,-1,01,2,FL,12,2,01,01,02,04,2,02,2,-1,06,04,06,02,2,200901,01,02,5,TC,300,0,750,150,300,0,750,33100,8960
21220371,12,91.781896472,2,21,02,01,02,01,14,-1,01,3,NY,36,2,01,02,01,05,2,01,3,-1,03,01,02,01,1,200902,01,06,9,TC,300,5,300,150,300,5,300,XXXXX,5602
21220791,46,454.90701925,2,53,05,03,02,01,04,-1,01,2,FL,12,1,01,04,03,02,2,02,2,-1,04,01,02,01,0,200812,01,10,10,S,1500,30,1500,750,1500,5,1500,XXXXX,XXXX
21221154,6,93.91023813,2,92,09,04,01,01,17,-1,01,2,CA,06,0,01,01,02,04,2,02,2,-1,03,01,04,01,0,200903,01,10,8,S,1500,5,3000,150,3000,5,3000,41740,7320
21221967,15,60.710762541,2,82,08,04,02,01,10,-1,01,2,AZ,04,2,01,02,02,05,2,02,2,-1,06,01,04,01,2,200809,01,02,6,C,1500,40,3000,750,3000,60,7000,38060,6200
21222898,67,110.47165624,2,92,09,04,02,01,18,-1,01,3,CA,06,2,01,01,02,04,2,02,3,-1,01,01,04,01,1,200807,01,06,20,S,1500,20,3000,750,1500,5,3000,41740,7320
21223596,35,1092.060255,2,93,09,04,02,01,04,-1,01,3,CA,06,1,02,02,03,03,3,02,3,-1,04,01,02,01,0,200808,01,10,15,U,3000,60,17000,1500,7000,60,17000,XXXXX,XXXX
21223738,91,111.15796305,2,74,07,03,02,04,10,-1,01,2,TX,48,2,01,02,04,06,2,02,2,-1,01,04,06,02,0,200806,01,10,8,TC,50,5,50,25,50,5,50,XXXXX,-1
21224173,38,1284.1228023,4,82,08,04,02,01,16,-1,01,4,UT,49,4,01,01,02,04,3,02,4,-1,06,01,02,01,3,200812,01,08,16,C,1500,0,7000,150,1500,5,7000,XXXXX,7160
21224203,89,109.65685773,2,53,05,03,02,01,18,-1,01,4,SC,45,3,01,04,03,03,2,02,4,-1,04,04,06,02,1,200806,01,06,6,TC,300,20,300,150,300,30,300,XXXXX,XXXX
21224931,19,943.95316044,3,84,08,04,02,01,06,-1,01,3,MT,30,8,01,01,04,06,3,02,3,-1,05,04,06,02,3,200807,01,02,18,TC,50,20,50,25,50,5,50,XXXXX,-1
21225095,44,641.28855547,1,73,07,03,02,01,04,-1,01,2,TX,48,2,02,03,03,01,2,02,2,-1,03,01,01,01,0,200810,01,02,12,C,1500,30,3000,350,1500,40,3000,XXXXX,XXXX
21225170,81,115.17849801,1,53,05,03,02,01,08,-1,01,1,VA,51,2,01,01,03,03,1,02,1,01,01,01,03,01,0,200805,01,09,2,C,1500,70,3000,750,1500,70,3000,40060,XXXX
21225862,62,162.33851458,2,53,05,03,02,01,05,-1,01,2,FL,12,1,01,03,03,02,2,02,2,-1,01,01,02,01,0,200809,01,10,6,S,750,30,1500,750,750,30,1500,XXXXX,XXXX
21225901,53,29.667491478,2,23,02,01,02,01,10,-1,01,2,NY,36,1,01,01,03,01,2,02,2,-1,05,01,01,01,0,200901,01,10,5,S,300,30,1500,350,300,20,750,XXXXX,XXXX
21226038,48,460.8825667,3,23,02,01,02,01,14,-1,01,6,NY,36,3,02,01,03,02,3,02,6,-1,01,01,01,01,3,200806,01,06,12,S,300,30,1500,1500,1500,40,3000,XXXXX,XXXX
21226056,90,1544.0880834,1,94,09,04,02,01,07,-1,01,1,CA,06,1,02,03,04,06,1,02,1,01,05,02,06,01,1,200811,01,01,5,C,3000,80,7000,5000,7000,80,17000,XXXXX,-1
21226065,88,364.59227342,1,21,02,01,02,01,04,-1,01,1,NY,36,1,01,02,01,05,1,01,1,01,02,01,05,01,0,200812,01,09,5,U,7000,70,30000,5000,7000,60,17000,35620,5602
21226832,42,342.58860532,2,52,05,03,02,01,09,-1,01,3,NC,37,2,01,03,02,04,2,02,3,-1,04,02,06,01,2,200810,01,05,13,TC,300,30,300,150,300,50,750,XXXXX,3120
21227455,100,67.967909628,2,52,05,03,02,01,09,-1,01,2,NC,37,2,01,01,02,04,2,02,2,-1,04,04,06,02,2,200805,01,02,4,TC,300,20,300,25,50,20,300,XXXXX,3120
21228117,93,130.6504531,1,74,07,03,02,01,11,-1,01,1,TX,48,1,01,01,04,06,1,02,1,01,05,04,06,02,0,200811,01,09,4,TC,50,5,50,25,50,20,50,XXXXX,-1
21228407,49,553.74447864,2,93,09,04,02,01,18,-1,01,2,CA,06,2,01,01,03,02,2,02,2,-1,01,02,06,01,2,200809,01,02,6,TC,300,40,750,350,750,5,1500,XXXXX,XXXX
21228603,20,39.883243148,2,52,05,03,02,01,18,-1,01,3,NC,37,2,01,01,02,04,2,02,3,-1,07,01,02,01,2,200804,01,06,14,TC,50,5,300,25,300,5,300,XXXXX,3120
21229020,47,123.76490917,2,72,07,03,02,01,18,-1,01,2,TX,48,2,01,01,02,05,2,02,1,-1,04,01,04,01,1,200904,02,02,0,C,1500,40,3000,1500,3000,50,3000,19100,1922
21229347,62,145.90936058,2,92,09,04,02,97,12,-1,01,3,CA,06,4,01,01,02,04,3,02,2,-1,05,01,04,01,1,200809,02,02,13,C,3000,70,7000,750,1500,50,7000,41740,7320
21229712,13,356.22771374,3,54,05,03,02,01,10,-1,01,3,GA,13,4,01,01,04,06,3,02,3,-1,07,04,06,02,1,200807,01,10,4,TC,50,40,300,150,300,70,300,XXXXX,-1
21230147,16,82.619054117,2,52,05,03,02,01,18,-1,01,2,VA,51,2,01,01,02,04,2,02,2,-1,01,01,04,01,1,200811,01,02,0,S,3000,30,7000,3000,1500,40,3000,47260,5720
21230558,34,516.90979818,2,51,05,03,02,01,14,-1,01,5,DE,10,2,01,01,01,05,2,01,3,-1,01,01,05,01,0,200807,02,04,14,C,1500,30,3000,1500,3000,20,7000,37980,6162
21230576,90,857.15559679,2,54,05,03,02,01,09,-1,01,5,VA,51,3,01,01,04,06,2,02,5,-1,05,04,06,02,1,200805,01,06,26,TC,50,20,50,25,50,20,300,XXXXX,-1
21230594,62,1401.9932462,3,14,01,01,02,01,16,-1,01,4,ME,23,3,01,01,04,06,3,02,4,-1,06,04,06,02,2,200809,01,06,12,TC,50,20,50,25,50,20,300,XXXXX,-1
21230978,58,405.56937859,0,92,09,04,-7,-7,07,-1,01,1,CA,06,0,02,03,02,04,1,02,1,01,04,01,04,01,0,200903,01,09,0,U,3000,70,7000,3000,7000,90,17000,41740,7320
21231377,88,74.49591631,2,52,05,03,02,01,17,-1,01,2,VA,51,3,01,01,02,04,2,02,2,-1,07,01,04,01,2,200812,01,02,4,C,1500,50,7000,3000,3000,40,7000,47260,5720
21231425,61,153.30672227,2,21,02,01,02,01,18,-1,01,2,NY,36,4,01,01,01,05,2,01,2,-1,02,01,03,01,1,200809,01,02,2,S,300,5,750,3000,300,5,750,35620,5602
21231519,77,8608.9097802,2,94,09,04,02,01,16,-1,01,2,OR,41,4,01,01,04,06,2,02,2,-1,06,01,01,01,2,200903,01,02,25,C,300,30,750,75,1500,5,3000,XXXXX,-1
21231537,59,233.4404348,1,53,05,03,02,01,02,-1,01,2,FL,12,2,01,01,03,02,2,02,2,-1,02,01,02,01,1,200810,01,10,4,C,1500,20,3000,750,1500,20,3000,XXXXX,XXXX
21231649,90,1676.8312856,2,91,09,04,02,02,16,-1,01,2,CA,06,4,02,03,01,05,2,01,2,-1,03,01,04,01,1,200811,01,02,2,U,7000,80,17000,1500,17000,95,30000,41940,7362
21232169,41,1861.9033691,1,21,02,01,02,01,08,-1,01,1,NY,36,1,02,03,01,05,1,01,1,01,04,01,05,01,1,200807,01,01,5,U,17000,50,17000,5000,30000,60,30000,35620,5602
