HOUSEID,WTHHFIN,VEHID,DRVRCNT,HHFAMINC,HHSIZE,HHVEHCNT,NUMADLT,FLAG100,CDIVMSAR,CENSUS_D,CENSUS_R,HHSTATE,HHSTFIPS,HYBRID,MAKECODE,MODLCODE,MSACAT,MSASIZE,OD_READ,RAIL,TRAVDAY,URBAN,URBANSIZE,URBRUR,VEHCOMM,VEHOWNMO,VEHYEAR,WHOMAIN,WRKCOUNT,TDAYDATE,VEHAGE,PERSONID,HH_HISP,HH_RACE,HOMEOWN,HOMETYPE,LIF_CYC,ANNMILES,HBHUR,HTRESDN,HTHTNRNT,HTPPOPDN,HTEEMPDN,HBRESDN,HBHTNRNT,HBPPOPDN,BEST_FLG,BESTMILE,BEST_EDT,BEST_OUT,FUELTYPE,GSYRGAL,GSCOST,GSTOTCST,EPATMPG,EPATMPGF,EIADMPG,VEHTYPE,HH_CBSA,HHC_MSA
20670166,123.01482185,01,1,-7,1,1,1,01,23,02,01,NY,36,02,18,002,03,03,24390,02,06,01,03,01,02,36,2005,01,0,200901,4,01,02,01,01,01,09,7000,S,300,5,1500,1500,750,30,3000,01,7274.0243851,-1,-1,4,334,3.2,1069,27.1,01,21.8,01,XXXXX,XXXX
20670849,1804.4376924,01,1,01,1,1,1,01,72,07,03,TX,48,-1,12,013,02,04,112725,02,03,01,04,01,02,12,2001,01,1,200808,8,01,01,01,02,01,01,2500,U,1500,40,3000,1500,3000,40,7000,01,1869.4898768,-1,01,4,94,2.89,272,34.3,01,19.9,01,41700,7240
20671668,186.24730905,01,2,06,3,2,2,01,52,05,03,FL,12,02,49,403,02,04,19032,02,07,01,04,01,02,24,2006,02,2,200812,3,02,02,03,01,01,06,9000,S,1500,50,7000,750,1500,50,7000,01,10301.679584,-1,-1,4,360,3.06,1102,34.3,01,28.6,03,36740,5960
20671668,186.24730905,02,2,06,3,2,2,01,52,05,03,FL,12,02,55,035,02,04,60034,02,07,01,04,01,02,60,2003,01,2,200812,6,01,02,03,01,01,06,9000,S,1500,50,7000,750,1500,50,7000,01,12066.113486,-1,-1,4,440,3.06,1347,32.4,01,27.4,01,36740,5960
20672179,167.42115094,01,2,18,2,2,2,01,52,05,03,FL,12,02,55,039,02,04,23260,02,07,04,06,02,02,18,2007,01,0,200808,2,01,02,01,01,01,10,13000,TC,300,5,300,150,300,5,300,01,15370.871024,01,-1,4,684,3.06,2094,26.0815,01,22.5,01,45300,8280
20672179,167.42115094,02,2,18,2,2,2,01,52,05,03,FL,12,02,55,033,02,04,1200,02,07,04,06,02,02,10,2008,02,0,200808,1,02,02,01,01,01,10,1440,TC,300,5,300,150,300,5,300,01,18914.006554,-1,04,4,677,3.06,2073,32,01,27.9,01,45300,8280
20672432,15.065752462,01,1,17,2,1,2,01,82,08,04,AZ,04,-1,19,014,02,05,76612,02,02,01,04,01,02,144,1997,02,0,200809,12,02,02,01,01,01,10,1800,S,1500,60,3000,1500,1500,20,3000,01,22597.232667,-1,04,4,1150,3.15,3624,22.3,01,19.6,01,38060,6200
20672731,235.56537508,01,2,18,3,2,2,01,72,07,03,TX,48,02,49,442,02,04,-1,02,07,01,04,01,02,18,2004,01,1,200903,5,01,02,01,01,01,06,12000,C,1500,30,7000,750,3000,5,7000,02,16388.183961,-1,-1,4,737,2.9,2138,25.7,01,22.2,02,41700,7240
20672731,235.56537508,02,2,18,3,2,2,01,72,07,03,TX,48,-1,59,034,02,04,-1,02,07,01,04,01,02,72,2000,02,1,200903,9,02,02,01,01,01,06,16000,C,1500,30,7000,750,3000,5,7000,02,12760.792565,-1,-1,4,603,2.9,1749,24.9,01,21.2,01,41700,7240
20672834,587.75833826,01,2,10,4,2,2,01,43,04,02,IA,19,02,48,401,03,01,102219,02,01,01,01,01,02,24,2003,01,1,200901,6,01,02,01,01,01,05,12500,S,750,40,1500,350,300,30,1500,01,19434.096397,-1,-1,4,804,2.94,2362,27.6,07,24.2,01,XXXXX,XXXX
20672834,587.75833826,02,2,10,4,2,2,01,43,04,02,IA,19,-1,07,XXX,03,01,68196,02,01,01,01,01,02,6,1988,02,1,200901,21,02,02,01,01,01,05,1200,S,750,40,1500,350,300,30,1500,01,3146.1725519,-1,-1,4,144,2.94,422,32,01,21.9,01,XXXXX,XXXX
20673804,222.02597739,01,2,-7,2,3,2,01,14,01,01,VT,50,-1,12,016,04,06,173521,02,02,04,06,02,02,36,1993,01,2,200902,16,01,02,01,02,01,02,4000,TC,50,20,50,25,50,20,50,01,6777.2998426,-1,-1,4,348,3.01,1046,24.5,01,19.5,01,XXXXX,-1
20673804,222.02597739,02,2,-7,2,3,2,01,14,01,01,VT,50,-1,07,482,04,06,114312,02,02,04,06,02,02,24,1999,01,2,200902,10,01,02,01,02,01,02,4000,TC,50,20,50,25,50,20,50,01,11773.895963,-1,-1,4,809,3.01,2434,17.2,06,14.6,04,XXXXX,-1
20673804,222.02597739,03,2,-7,2,3,2,01,14,01,01,VT,50,-1,14,006,04,06,174848,02,02,04,06,02,02,48,1986,02,2,200902,23,02,02,01,02,01,02,4000,TC,50,20,50,25,50,20,50,01,15856.29511,-1,-1,4,773,3.01,2326,23.7,01,20.5,01,XXXXX,-1
20674249,129.7538628,01,2,18,2,2,2,01,92,09,04,CA,06,02,06,051,02,04,12574,02,04,01,04,01,02,20,2006,01,1,200805,3,01,02,01,01,01,02,6000,TC,300,5,750,75,300,5,750,01,11197.381368,-1,-1,4,516,3.31,1707,25.8,01,21.7,01,41740,7320
20674249,129.7538628,02,2,18,2,2,2,01,92,09,04,CA,06,02,12,037,02,04,93963,02,04,01,04,01,02,36,2002,02,1,200805,7,02,02,01,01,01,02,25000,TC,300,5,750,75,300,5,750,01,14134.19257,-1,-1,4,497,3.31,1643,33.2,01,28.5,01,41740,7320
20674333,448.75668061,01,2,08,2,2,2,01,73,07,03,TX,48,-1,18,091,03,03,29866,02,07,01,03,01,02,120,2000,01,1,200902,9,01,01,01,01,01,10,5000,C,1500,50,7000,3000,3000,60,7000,01,13161.963022,-1,03,4,643,2.9,1867,24,01,20.5,01,XXXXX,XXXX
20674333,448.75668061,02,2,08,2,2,2,01,73,07,03,TX,48,-1,20,471,03,03,121335,02,07,01,03,01,02,84,1995,02,1,200902,14,02,01,01,01,01,10,3000,C,1500,50,7000,3000,3000,60,7000,01,3094.3712619,-1,-1,4,220,2.9,637,20.7,01,14.1,04,XXXXX,XXXX
20675134,79.069331816,01,1,-7,1,1,1,01,53,05,03,VA,51,-1,41,471,03,03,170831,02,02,04,06,02,02,48,1986,01,0,200810,23,01,02,01,01,04,01,20000,TC,50,20,50,25,50,20,50,01,15988.821932,-1,-1,4,1051,3.03,3184,17.6,06,15.2,02,40060,XXXX
20675189,1191.2929399,01,2,07,2,2,2,01,94,09,04,WA,53,-1,51,034,04,06,268435,02,01,04,06,02,02,6,1985,02,1,200807,24,02,02,01,01,01,02,1600,TC,50,30,50,25,50,20,50,01,10369.425993,-1,-1,4,475,3.18,1510,26.1,02,21.8,01,XXXXX,-1
20675189,1191.2929399,02,2,07,2,2,2,01,94,09,04,WA,53,-1,34,036,04,06,362745,02,01,04,06,02,02,6,1974,01,1,200807,35,01,02,01,01,01,02,2000,TC,50,30,50,25,50,20,50,01,4038.2337844,-1,-1,4,267,3.18,850,20.8,06,15.1,01,XXXXX,-1
20675666,186.01335501,01,2,08,2,2,2,01,44,04,02,SD,46,-1,18,003,04,06,66320,02,02,02,06,01,02,120,1999,99,0,200810,10,99,02,01,01,01,10,2000,TC,300,30,300,750,300,40,750,03,1105.3685896,-1,-1,4,82,2.96,242,25.8,01,13.6,01,XXXXX,-1
20675666,186.01335501,02,2,08,2,2,2,01,44,04,02,SD,46,-1,02,404,04,06,44323,02,02,02,06,01,02,132,1998,99,0,200810,11,99,02,01,01,01,10,500,TC,300,30,300,750,300,40,750,03,3952.6025723,-1,-1,4,272,2.94,800,20.1,01,14.5,03,XXXXX,-1
20676225,835.28332184,01,2,12,2,3,2,01,72,07,03,TX,48,02,35,472,02,05,14157,02,02,01,04,01,02,24,2006,99,1,200804,3,99,01,07,01,01,02,3000,S,1500,20,3000,1500,750,20,3000,03,3257.4271306,-1,-1,4,229,2.9,662,20.669,01,14.2,04,26420,3362
20676225,835.28332184,02,2,12,2,3,2,01,72,07,03,TX,48,02,37,032,02,05,77727,02,02,01,04,01,02,72,2002,02,1,200804,7,02,01,07,01,01,02,6000,S,1500,20,3000,1500,750,20,3000,01,15035.810344,-1,-1,4,647,2.9,1878,27,01,23.2,01,26420,3362
20676225,835.28332184,03,2,12,2,3,2,01,72,07,03,TX,48,-1,12,401,02,05,173925,02,02,01,04,01,02,96,1994,01,1,200804,15,01,01,07,01,01,02,8000,S,1500,20,3000,1500,750,20,3000,01,8241.067664,-1,-1,4,501,2.9,1453,20.2,01,16.5,03,26420,3362
20676636,108.91220631,01,2,18,4,2,2,01,92,09,04,CA,06,02,24,010,02,04,3321,02,06,01,04,01,02,3,2008,02,1,200810,1,02,02,01,01,01,06,12000,S,1500,30,3000,750,750,5,3000,01,17787.26089,-1,-1,4,852,3.31,2819,24,07,20.9,03,41740,7320
20676636,108.91220631,02,2,18,4,2,2,01,92,09,04,CA,06,02,30,046,02,04,49829,02,06,01,04,01,02,60,2004,01,1,200810,5,01,02,01,01,01,06,10000,S,1500,30,3000,750,750,5,3000,01,26450.977135,-1,-1,4,1011,3.31,3345,29.5,01,26.2,01,41740,7320
20676672,405.29762869,01,2,-7,2,3,2,02,34,03,02,WI,55,02,37,441,04,06,9607,02,04,02,06,01,02,12,2007,02,0,200808,2,02,02,01,01,02,10,9607,C,750,30,1500,1500,1500,60,3000,03,9607,01,-1,4,484,2.94,1422,23.9191,01,19.9,02,XXXXX,-1
20676672,405.29762869,02,2,-7,2,3,2,02,34,03,02,WI,55,02,41,045,04,06,26036,02,04,02,06,01,02,24,2004,02,0,200808,5,02,02,01,01,02,10,150,C,750,30,1500,1500,1500,60,3000,03,4293.4169123,-1,-1,4,204,2.94,600,28.6,01,21,01,XXXXX,-1
20676672,405.29762869,03,2,-7,2,3,2,02,34,03,02,WI,55,-1,30,047,04,06,73234,02,04,02,06,01,02,60,2001,01,0,200808,8,01,02,01,01,02,10,5000,C,750,30,1500,1500,1500,60,3000,01,4620.9948728,-1,-1,4,211,2.94,619,29.4,01,21.9,01,XXXXX,-1
20676805,140.29221136,01,2,10,2,3,2,02,54,05,03,NC,37,02,12,402,04,06,105569,02,03,04,06,02,02,72,2002,02,0,200811,7,02,02,01,01,01,10,5000,TC,50,5,50,25,50,5,50,01,4843.0640575,-1,-1,4,260,3.02,786,24.8,01,18.6,03,XXXXX,-1
20676805,140.29221136,02,2,10,2,3,2,02,54,05,03,NC,37,-1,14,006,04,06,175000,02,03,04,06,02,02,120,1998,02,0,200811,11,02,02,01,01,01,10,5000,TC,50,5,50,25,50,5,50,01,15040.327156,-1,-1,4,763,3.03,2311,22.9,01,19.7,01,XXXXX,-1
20676805,140.29221136,03,2,10,2,3,2,02,54,05,03,NC,37,-1,12,471,04,06,188743,02,03,04,06,02,02,-1,1994,99,0,200811,15,99,02,01,01,01,10,-1,TC,50,5,50,25,50,5,50,06,2002.2392003,-1,-1,4,120,3.02,363,28,01,16.6,04,XXXXX,-1
20677165,21516.659542,01,1,12,1,4,1,01,23,02,01,PA,42,02,12,481,03,02,17677,02,07,04,06,02,02,48,2004,01,1,200902,5,01,02,01,01,01,01,1000,TC,50,20,300,25,50,5,300,01,14405.499644,-1,04,4,868,3.05,2651,19.3,01,16.6,04,XXXXX,XXXX
20677165,21516.659542,02,1,12,1,4,1,01,23,02,01,PA,42,-1,23,421,03,02,-8,02,07,04,06,02,02,36,1999,01,1,200902,10,01,02,01,01,01,01,10000,TC,50,20,300,25,50,5,300,02,4892.4709361,-1,-1,4,384,3.05,1172,16.9,01,12.8,03,XXXXX,XXXX
20677165,21516.659542,03,1,12,1,4,1,01,23,02,01,PA,42,-1,12,481,03,02,-8,02,07,04,06,02,02,120,1988,01,1,200902,21,01,02,01,01,01,01,0,TC,50,20,300,25,50,5,300,02,700.71828748,-1,-1,4,77,3.08,237,17.3,01,9.1,04,XXXXX,XXXX
20677165,21516.659542,04,1,12,1,4,1,01,23,02,01,PA,42,-1,43,032,03,02,-8,02,07,04,06,02,02,120,1974,01,1,200902,35,01,02,01,01,01,01,200,TC,50,20,300,25,50,5,300,02,3506.1546093,-1,-1,4,231,3.11,716,15.2,99,15.2,01,XXXXX,XXXX
20677697,298.59589302,01,2,10,2,1,2,01,52,05,03,VA,51,-1,18,002,02,04,132545,02,05,01,04,01,02,156,1994,02,0,200811,15,02,02,02,01,02,10,10000,U,3000,80,7000,1500,3000,50,7000,01,7550.9475044,-1,-1,4,366,3.03,1108,25.6,01,20.6,01,47260,5720
20679169,4791.869094,01,2,05,3,2,2,01,73,07,03,OK,40,-1,07,041,03,03,96270,02,02,04,06,02,02,48,2001,03,1,200809,8,03,02,01,01,04,06,15000,TC,50,20,50,25,300,20,300,01,16561.159938,-1,-1,4,713,2.97,2116,26.8,01,23.2,01,XXXXX,XXXX
20679169,4791.869094,02,2,05,3,2,2,01,73,07,03,OK,40,-1,23,091,03,03,107955,02,02,04,06,02,02,36,1996,01,1,200809,13,01,02,01,01,04,06,10000,TC,50,20,50,25,300,20,300,01,3558.3398077,-1,-1,4,201,2.96,596,25.1,01,17.7,04,XXXXX,XXXX
20679235,54.787472266,01,2,18,2,1,2,01,21,02,01,NY,36,02,48,034,01,05,96135,01,04,01,02,01,02,48,2004,01,1,200808,5,01,02,01,01,02,10,20000,C,750,20,3000,150,1500,20,7000,01,14911.344205,-1,-1,4,689,3.2,2204,25.1,01,21.6,01,XXXXX,5602
20679646,278.13741246,01,1,08,2,2,2,01,54,05,03,GA,13,02,20,481,04,06,73000,02,07,01,01,01,02,24,2004,02,1,200903,5,02,02,02,01,01,10,8000,TC,1500,60,3000,1500,1500,60,3000,01,12195.783693,-1,-1,4,723,3.03,2191,19.9,01,16.9,04,XXXXX,-1
20679646,278.13741246,02,1,08,2,2,2,01,54,05,03,GA,13,-1,49,043,04,06,92000,02,07,01,01,01,02,72,2000,02,1,200903,9,02,02,02,01,01,10,4000,TC,1500,60,3000,1500,1500,60,3000,01,5007.2541452,-1,-1,4,236,3.03,713,28.1,01,21.3,01,XXXXX,-1
20679990,207.23472552,01,2,18,4,2,2,01,92,09,04,CA,06,02,12,481,02,04,80301,02,06,01,04,01,01,72,2002,01,2,200805,7,01,02,01,01,01,06,12000,S,1500,5,7000,350,1500,5,7000,01,9360.9136006,-1,-1,4,564,3.31,1864,20.1,01,16.6,04,41740,7320
20679990,207.23472552,02,2,18,4,2,2,01,92,09,04,CA,06,02,12,423,02,04,77809,02,06,01,04,01,02,12,2003,02,2,200805,6,02,02,01,01,01,06,14000,S,1500,5,7000,350,1500,5,7000,01,16405.989987,-1,-1,4,1121,3.31,3710,16.9,01,14.6,03,41740,7320
20680129,278.14599043,01,1,06,1,2,1,01,54,05,03,GA,13,-1,12,481,04,06,107011,02,04,04,06,02,02,84,2001,01,1,200808,8,01,02,01,01,01,01,2500,TC,50,20,50,25,50,20,50,01,9478.4041613,-1,-1,4,570,3.03,1726,20.1,01,16.6,04,XXXXX,-1
20680129,278.14599043,02,1,06,1,2,1,01,54,05,03,GA,13,-1,12,481,04,06,145662,02,04,04,06,02,02,156,1995,01,1,200808,14,01,02,01,01,01,01,2500,TC,50,20,50,25,50,20,50,01,20153.159234,-1,04,4,1180,3.03,3574,19.5,01,17.1,04,XXXXX,-1
20680183,13.508256,01,2,06,2,2,2,01,83,08,04,AZ,04,-1,14,443,03,03,71275,02,04,01,03,01,02,132,1997,02,0,200811,12,02,02,01,01,01,10,600,U,1500,20,7000,3000,1500,20,3000,01,13549.546382,-1,04,4,696,3.15,2191,22.8,01,19.5,02,XXXXX,XXXX
20680183,13.508256,02,2,06,2,2,2,01,83,08,04,AZ,04,-1,35,472,03,03,38158,02,04,01,03,01,02,96,2000,01,0,200811,9,01,02,01,01,01,10,4000,U,1500,20,7000,3000,1500,20,3000,01,4948.7905516,-1,-1,4,336,3.15,1058,19.5,01,14.7,04,XXXXX,XXXX
20682057,132.39295354,01,2,12,2,3,2,01,54,05,03,NC,37,02,20,401,04,06,112151,02,03,04,06,02,02,48,2002,02,1,200812,7,02,02,01,01,01,10,7500,TC,50,20,50,25,50,20,50,01,5405.1154031,-1,-1,4,347,3.03,1051,20.3,01,15.6,03,XXXXX,-1
20682057,132.39295354,02,2,12,2,3,2,01,54,05,03,NC,37,-1,20,431,04,06,131065,02,03,04,06,02,02,108,1993,99,1,200812,16,99,02,01,01,01,10,4000,TC,50,20,50,25,50,20,50,03,6425.7805396,-1,-1,4,480,3.03,1452,17,01,13.4,03,XXXXX,-1
20682057,132.39295354,03,2,12,2,3,2,01,54,05,03,NC,37,-1,02,402,04,06,89675,02,03,04,06,02,02,84,1974,02,1,200812,35,02,02,01,01,01,10,2500,TC,50,20,50,25,50,20,50,01,5866.5659499,-1,-1,4,444,3.05,1358,13.2,99,13.2,03,XXXXX,-1
20682383,182.11791854,01,2,18,2,3,2,01,73,07,03,TX,48,01,49,046,03,01,34200,02,03,04,06,02,02,12,2007,01,1,200806,2,01,02,01,01,01,02,34000,TC,50,5,50,25,50,5,50,01,28739.12398,-1,-1,4,491,2.9,1425,65.7778,01,58.5,01,XXXXX,XXXX
20682383,182.11791854,02,2,18,2,3,2,01,73,07,03,TX,48,02,49,043,03,01,38903,02,03,04,06,02,02,36,2005,02,1,200806,4,02,02,01,01,01,02,10000,TC,50,5,50,25,50,5,50,01,13411.524437,-1,-1,4,540,2.9,1567,29.1,01,24.8,01,XXXXX,XXXX
20682383,182.11791854,03,2,18,2,3,2,01,73,07,03,TX,48,02,12,481,03,01,39572,02,03,04,06,02,02,36,2004,01,1,200806,5,01,02,01,01,01,02,3000,TC,50,5,50,25,50,5,50,01,5181.5557382,-1,-1,4,382,2.9,1109,17.8,01,13.5,04,XXXXX,XXXX
20682392,48.339518368,01,2,10,2,2,2,01,52,05,03,VA,51,02,18,002,02,04,39784,02,05,01,04,01,02,72,2002,02,0,200808,7,02,02,01,01,01,10,5000,C,1500,5,7000,350,1500,5,3000,01,922.60856857,-1,-1,4,66,3.04,201,26.6,01,14,01,47260,5720
20682392,48.339518368,02,2,10,2,2,2,01,52,05,03,VA,51,-1,18,002,02,04,150184,02,05,01,04,01,02,72,1993,01,0,200808,16,01,02,01,01,01,10,3000,C,1500,5,7000,350,1500,5,3000,01,11222.969274,-1,-1,4,515,3.03,1560,25.9,01,21.8,01,47260,5720
20682459,698.8099152,01,2,10,2,1,2,02,33,03,02,IN,18,02,20,481,03,01,8661,02,02,01,01,01,02,12,2007,01,1,200811,2,01,02,01,01,01,02,8600,S,750,50,1500,350,750,80,1500,01,8661,01,-1,4,513,2.94,1509,20.5545,01,16.9,04,XXXXX,XXXX
20682543,535.85507036,01,2,12,2,2,2,01,21,02,01,NY,36,02,55,033,01,05,11192,01,04,01,05,01,02,24,2007,02,0,200808,2,02,02,01,01,01,10,5000,S,3000,5,7000,1500,3000,5,7000,01,10145.591519,-1,-1,4,438,3.2,1400,27.7707,01,23.2,01,35620,5602
20682543,535.85507036,02,2,12,2,2,2,01,21,02,01,NY,36,-1,37,032,01,05,102119,01,04,01,05,01,02,144,1996,01,0,200808,13,01,02,01,01,01,10,2000,S,3000,5,7000,1500,3000,5,7000,01,1687.1406587,-1,-1,4,100,3.2,320,30.2,01,16.9,01,35620,5602
20682794,230.91943289,01,2,-7,2,2,2,01,52,05,03,VA,51,01,35,047,02,04,6460,02,05,01,04,01,02,10,2007,01,0,200805,2,01,02,02,01,01,10,7857.6,S,1500,30,3000,3000,3000,50,7000,01,4562.9658197,-1,-1,4,131,3.02,398,46.7098,01,34.7,01,47260,5720
20682794,230.91943289,02,2,-7,2,2,2,01,52,05,03,VA,51,-1,13,001,02,04,18000,02,05,01,04,01,02,108,1999,01,0,200805,10,01,02,02,01,01,10,18000,S,1500,30,3000,3000,3000,50,7000,01,1578.6425765,01,02,4,123,3.02,373,23.5,01,12.8,01,47260,5720
20683139,107.86826403,01,1,10,1,1,1,01,52,05,03,NC,37,-1,58,033,02,04,109922,02,06,01,02,01,02,120,1996,01,1,200807,13,01,02,01,01,02,01,10000,C,1500,50,3000,1500,1500,50,3000,01,3097.5454302,-1,-1,4,159,3.02,480,28.7,01,19.5,01,XXXXX,3120
20683559,155.99791142,01,1,09,1,1,1,01,92,09,04,CA,06,02,54,039,02,04,92060,02,05,01,04,01,02,24,2006,01,0,200806,3,01,02,01,01,01,09,6000,U,3000,30,7000,3000,3000,20,7000,01,7208.3639046,-1,01,4,301,3.31,995,29.9192,01,24,01,40900,6922
20683951,178.19297637,01,2,18,2,2,2,01,73,07,03,TX,48,02,58,037,03,01,27250,02,07,04,06,02,02,48,2005,01,2,200806,4,01,02,01,01,01,02,15000,TC,50,20,300,25,300,5,300,01,21874.668173,-1,-1,4,1015,2.9,2946,24.5,01,21.6,01,XXXXX,XXXX
20683951,178.19297637,02,2,18,2,2,2,01,73,07,03,TX,48,02,49,482,03,01,47721,02,07,04,06,02,02,60,2003,02,2,200806,6,02,02,01,01,01,02,12000,TC,50,20,300,25,300,5,300,01,15983.329838,-1,-1,4,963,2.9,2796,19.2,01,16.6,04,XXXXX,XXXX
20684387,3414.2301466,01,2,13,2,5,2,01,74,07,03,AR,05,02,22,403,04,06,14250,02,03,04,06,02,02,12,2007,01,1,200808,2,01,02,01,01,01,10,14765,TC,50,20,50,25,50,20,50,01,5247.095648,-1,-1,4,277,2.92,808,24.8618,01,19,03,XXXXX,-1
20684387,3414.2301466,02,2,13,2,5,2,01,74,07,03,AR,05,-1,20,091,04,06,130210,02,03,04,06,02,01,36,2001,02,1,200808,8,02,02,01,01,01,10,10000,TC,50,20,50,25,50,20,50,07,10000,-1,-1,1,1176,3.49,4108,8.5,99,8.5,05,XXXXX,-1
20684387,3414.2301466,03,2,13,2,5,2,01,74,07,03,AR,05,-1,02,403,04,06,-1,02,03,04,06,02,02,96,1991,99,1,200808,18,99,02,01,01,01,10,12000,TC,50,20,50,25,50,20,50,03,12752.634179,-1,-1,4,685,2.92,2002,21.9,01,18.6,03,XXXXX,-1
20684387,3414.2301466,04,2,13,2,5,2,01,74,07,03,AR,05,-1,12,481,04,06,-1,02,03,04,06,02,02,12,1974,02,1,200808,35,02,02,01,01,01,10,100,TC,50,20,50,25,50,20,50,02,1146.5158796,-1,-1,4,103,2.95,305,11.1,99,11.1,04,XXXXX,-1
20684387,3414.2301466,05,2,13,2,5,2,01,74,07,03,AR,05,02,73,091,04,06,-1,02,03,04,06,02,02,48,2002,99,1,200808,7,99,02,01,01,01,10,10000,TC,50,20,50,25,50,20,50,07,10000,-1,-1,4,1563,2.95,4609,6.4,99,6.4,06,XXXXX,-1
20684752,45.377480321,01,2,17,2,3,2,01,54,05,03,VA,51,02,49,401,04,06,104000,02,05,04,06,02,02,36,2002,02,2,200901,7,02,02,01,01,01,02,7500,TC,50,20,50,25,50,20,50,01,13248.508619,-1,-1,4,740,3.03,2240,21,01,17.9,03,XXXXX,-1
20684752,45.377480321,02,2,17,2,3,2,01,54,05,03,VA,51,-1,49,471,04,06,78758,02,05,04,06,02,02,36,2000,01,2,200901,9,01,02,01,01,01,02,14000,TC,50,20,50,25,50,20,50,01,20079.295098,-1,-1,4,843,3.03,2553,27.2,01,23.8,04,XXXXX,-1
20684752,45.377480321,03,2,17,2,3,2,01,54,05,03,VA,51,-1,35,039,04,06,247000,02,05,04,06,02,02,108,1998,02,2,200901,11,02,02,01,01,01,02,20000,TC,50,20,50,25,50,20,50,01,9751.3653716,-1,-1,4,424,3.03,1285,27.7,01,23,01,XXXXX,-1
20685142,112.49980922,01,2,18,2,3,2,01,54,05,03,GA,13,02,35,472,04,06,78608,02,07,04,06,02,02,19,2007,01,1,200809,2,01,02,01,01,01,02,55000,TC,50,30,50,25,50,30,50,01,42268.029946,-1,-1,4,2206,3.03,6685,21.2721,01,19.2,04,XXXXX,-1
20685142,112.49980922,02,2,18,2,3,2,01,54,05,03,GA,13,-1,55,037,04,06,142410,02,07,04,06,02,02,96,2000,02,1,200809,9,02,02,01,01,01,02,15000,TC,50,30,50,25,50,30,50,01,18869.041824,-1,-1,4,748,3.03,2266,28.9,01,25.2,01,XXXXX,-1
20685142,112.49980922,03,2,18,2,3,2,01,54,05,03,GA,13,-1,37,XXX,04,06,3842,02,07,04,06,02,-1,6,2000,99,1,200809,9,99,02,01,01,01,02,2000,TC,50,30,50,25,50,30,50,07,2000,-1,-1,4,35,3.05,108,56.5,99,56.5,07,XXXXX,-1
20685898,30.80874626,01,2,08,2,1,2,01,54,05,03,FL,12,-1,42,036,04,06,145800,02,02,02,06,01,02,228,1991,02,0,200808,18,02,02,01,01,01,10,8000,TC,50,5,300,25,300,5,750,01,5005.0717048,-1,-1,4,321,3.06,982,20.6,01,15.6,01,XXXXX,-1
20687605,304.09593127,01,3,07,3,3,3,01,73,07,03,TX,48,02,12,402,03,01,-1,02,05,01,01,01,02,12,2008,01,2,200811,1,01,02,01,01,04,02,16000,TC,300,20,300,150,300,20,1500,02,18173.595703,-1,-1,4,549,2.9,1594,38,01,33.1,03,XXXXX,XXXX
20687605,304.09593127,02,3,07,3,3,3,01,73,07,03,TX,48,02,12,481,03,01,-1,02,05,01,01,01,02,24,2006,03,2,200811,3,03,02,01,01,04,02,12000,TC,300,20,300,150,300,20,1500,02,17042.256107,-1,-1,4,1106,2.9,3211,17.7513,01,15.4,04,XXXXX,XXXX
20687605,304.09593127,03,3,07,3,3,3,01,73,07,03,TX,48,-1,12,481,03,01,-1,02,05,01,01,01,02,24,1987,02,2,200811,22,02,02,01,01,04,02,2000,TC,300,20,300,150,300,20,1500,02,695.09350707,-1,-1,4,76,2.91,221,17.5,01,9.2,04,XXXXX,XXXX
20688013,295.03455012,01,2,16,2,3,2,01,73,07,03,TX,48,-1,52,401,03,01,66473,02,06,04,06,02,02,96,2001,01,1,200904,8,01,01,01,01,01,10,7000,TC,300,20,300,25,50,20,300,01,11058.736002,-1,-1,4,590,2.9,1713,22.3,01,18.7,03,XXXXX,XXXX
20688013,295.03455012,02,2,16,2,3,2,01,73,07,03,TX,48,01,49,472,03,01,137516,02,06,04,06,02,02,60,2004,02,1,200904,5,02,01,01,01,01,10,12000,TC,300,20,300,25,50,20,300,01,15363.67745,-1,-1,4,845,2.9,2452,21.1,01,18.2,04,XXXXX,XXXX
20688013,295.03455012,03,2,16,2,3,2,01,73,07,03,TX,48,-1,20,481,03,01,162978,02,06,04,06,02,02,96,2001,02,1,200904,8,02,01,01,01,01,10,12000,TC,300,20,300,25,50,20,300,01,3955.5230229,-1,01,4,292,2.9,845,18.8,01,13.6,04,XXXXX,XXXX
20688769,90.359389552,01,2,-7,3,1,3,01,82,08,04,AZ,04,-1,07,442,02,05,116372,02,06,01,04,01,02,108,1999,99,2,200809,10,99,02,01,01,04,10,2500,U,3000,30,7000,1500,3000,20,7000,03,1047.8298575,-1,-1,4,51,3.16,162,39,01,20.5,02,38060,6200
20689289,105.31797837,01,2,09,5,3,2,01,53,05,03,SC,45,-1,07,402,03,03,-1,02,04,04,06,02,02,36,2000,01,2,200810,9,01,02,01,01,01,04,10000,TC,50,5,300,25,50,5,50,02,9521.7555305,-1,-1,4,723,3.03,2190,15.9,01,13.2,03,XXXXX,XXXX
20689289,105.31797837,02,2,09,5,3,2,01,53,05,03,SC,45,-1,12,017,03,03,-1,02,04,04,06,02,02,12,1992,02,2,200810,17,02,02,01,01,01,04,8000,TC,50,5,300,25,50,5,50,02,10558.565831,-1,-1,4,495,3.03,1499,25.5,01,21.3,01,XXXXX,XXXX
